[DEBUG] 2020-02-17 11:19:30.632 [http-nio-8080-exec-4] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-02-17 11:19:30.636 [http-nio-8080-exec-4] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-02-17 11:19:30.643 [http-nio-8080-exec-4] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-02-17 11:19:30.758 [http-nio-8080-exec-4] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-02-17 11:19:30.765 [http-nio-8080-exec-4] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-02-17 11:19:30.964 [http-nio-8080-exec-4] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-02-17 11:19:31.296 [http-nio-8080-exec-4] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-02-17 11:19:31.320 [http-nio-8080-exec-4] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-02-17 11:19:31.321 [http-nio-8080-exec-4] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2020-02-17 11:19:34.056 [http-nio-8080-exec-4] SQL - select user0_.id as id1_0_, user0_.password as password2_0_, user0_.username as username3_0_ from user user0_
[DEBUG] 2020-02-17 11:19:34.110 [http-nio-8080-exec-4] Loader - Result set row: 0
[DEBUG] 2020-02-17 11:19:34.115 [http-nio-8080-exec-4] Loader - Result row: EntityKey[com.bookshelfBanshee.entity.User#1]
[DEBUG] 2020-02-17 11:19:34.122 [http-nio-8080-exec-4] Loader - Result set row: 1
[DEBUG] 2020-02-17 11:19:34.122 [http-nio-8080-exec-4] Loader - Result row: EntityKey[com.bookshelfBanshee.entity.User#2]
[DEBUG] 2020-02-17 11:19:34.122 [http-nio-8080-exec-4] Loader - Result set row: 2
[DEBUG] 2020-02-17 11:19:34.122 [http-nio-8080-exec-4] Loader - Result row: EntityKey[com.bookshelfBanshee.entity.User#3]
[DEBUG] 2020-02-17 11:19:34.123 [http-nio-8080-exec-4] Loader - Result set row: 3
[DEBUG] 2020-02-17 11:19:34.123 [http-nio-8080-exec-4] Loader - Result row: EntityKey[com.bookshelfBanshee.entity.User#4]
[DEBUG] 2020-02-17 11:19:34.123 [http-nio-8080-exec-4] Loader - Result set row: 4
[DEBUG] 2020-02-17 11:19:34.123 [http-nio-8080-exec-4] Loader - Result row: EntityKey[com.bookshelfBanshee.entity.User#5]
[DEBUG] 2020-02-17 11:19:34.124 [http-nio-8080-exec-4] TwoPhaseLoad - Resolving attributes for [com.bookshelfBanshee.entity.User#1]
[DEBUG] 2020-02-17 11:19:34.125 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `password` : value = notPassword
[DEBUG] 2020-02-17 11:19:34.125 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-02-17 11:19:34.125 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `username` : value = notAdmin
[DEBUG] 2020-02-17 11:19:34.125 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`username`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-02-17 11:19:34.126 [http-nio-8080-exec-4] TwoPhaseLoad - Done materializing entity [com.bookshelfBanshee.entity.User#1]
[DEBUG] 2020-02-17 11:19:34.126 [http-nio-8080-exec-4] TwoPhaseLoad - Resolving attributes for [com.bookshelfBanshee.entity.User#2]
[DEBUG] 2020-02-17 11:19:34.127 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `password` : value = password
[DEBUG] 2020-02-17 11:19:34.127 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-02-17 11:19:34.127 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `username` : value = admin
[DEBUG] 2020-02-17 11:19:34.127 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`username`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-02-17 11:19:34.127 [http-nio-8080-exec-4] TwoPhaseLoad - Done materializing entity [com.bookshelfBanshee.entity.User#2]
[DEBUG] 2020-02-17 11:19:34.127 [http-nio-8080-exec-4] TwoPhaseLoad - Resolving attributes for [com.bookshelfBanshee.entity.User#3]
[DEBUG] 2020-02-17 11:19:34.127 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `password` : value = secure
[DEBUG] 2020-02-17 11:19:34.127 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-02-17 11:19:34.127 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `username` : value = user
[DEBUG] 2020-02-17 11:19:34.127 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`username`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-02-17 11:19:34.127 [http-nio-8080-exec-4] TwoPhaseLoad - Done materializing entity [com.bookshelfBanshee.entity.User#3]
[DEBUG] 2020-02-17 11:19:34.127 [http-nio-8080-exec-4] TwoPhaseLoad - Resolving attributes for [com.bookshelfBanshee.entity.User#4]
[DEBUG] 2020-02-17 11:19:34.127 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `password` : value = password2
[DEBUG] 2020-02-17 11:19:34.127 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-02-17 11:19:34.127 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `username` : value = user2
[DEBUG] 2020-02-17 11:19:34.127 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`username`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-02-17 11:19:34.127 [http-nio-8080-exec-4] TwoPhaseLoad - Done materializing entity [com.bookshelfBanshee.entity.User#4]
[DEBUG] 2020-02-17 11:19:34.127 [http-nio-8080-exec-4] TwoPhaseLoad - Resolving attributes for [com.bookshelfBanshee.entity.User#5]
[DEBUG] 2020-02-17 11:19:34.128 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `password` : value = me
[DEBUG] 2020-02-17 11:19:34.128 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-02-17 11:19:34.128 [http-nio-8080-exec-4] TwoPhaseLoad - Processing attribute `username` : value = encrypt
[DEBUG] 2020-02-17 11:19:34.128 [http-nio-8080-exec-4] TwoPhaseLoad - Attribute (`username`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-02-17 11:19:34.128 [http-nio-8080-exec-4] TwoPhaseLoad - Done materializing entity [com.bookshelfBanshee.entity.User#5]
[DEBUG] 2020-02-17 11:19:34.130 [http-nio-8080-exec-4] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
